Date,Open,High,Low,Close,Adj Close,Volume
2006-06-11,9.680000,9.847500,9.027500,9.225000,9.225000,2809308
2006-06-18,9.125000,9.600000,9.125000,9.377500,9.377500,915704
2006-06-25,9.400000,9.575000,9.137500,9.450000,9.450000,1624256
2006-07-02,9.497500,9.622500,9.262500,9.470000,9.470000,1122480
2006-07-09,9.470000,9.475000,9.100000,9.290000,9.290000,1934284
2006-07-16,9.127500,9.295000,8.520000,8.585000,8.585000,3043400
2006-07-23,8.520000,9.100000,8.382500,8.937500,8.937500,2947084
2006-07-30,8.975000,10.255000,8.975000,9.937500,9.937500,4205940
2006-08-06,9.937500,9.940000,9.530000,9.685000,9.685000,1395948
2006-08-13,9.750000,10.187500,9.650000,10.115000,10.115000,1645448
2006-08-20,10.060000,10.422500,9.880000,10.232500,10.232500,1495424
2006-08-27,10.127500,10.525000,10.087500,10.425000,10.425000,1315616
2006-09-03,10.497500,10.612500,9.562500,10.162500,10.162500,2408968
2006-09-10,10.202500,10.950000,10.012500,10.950000,10.950000,1913644
2006-09-17,10.797500,11.337500,10.652500,11.305000,11.305000,3573376
2006-09-24,11.122500,12.075000,11.027500,11.415000,11.415000,3806724
2006-10-01,11.302500,12.040000,11.075000,11.977500,11.977500,3599856
2006-10-08,11.752500,12.320000,11.750000,12.320000,12.320000,3307144
2006-10-15,12.297500,12.382500,11.825000,11.927500,11.927500,2611488
2006-10-22,11.875000,12.375000,11.630000,12.250000,12.250000,3065240
2006-10-29,12.052500,12.470000,12.052500,12.445000,12.445000,3118452
2006-11-05,12.392500,13.075000,12.275000,13.050000,13.050000,2996680
2006-11-12,12.987500,13.050000,12.912500,13.000000,13.000000,2333676
2006-11-19,12.975000,13.000000,12.002500,12.252500,12.252500,2960240
2006-11-26,12.127500,12.192500,11.450000,11.577500,11.577500,3421560
2006-12-03,11.580000,13.412500,11.000000,13.250000,13.250000,6836676
2006-12-10,13.275000,13.750000,12.275000,13.270000,13.270000,2521764
2006-12-17,13.440000,13.495000,12.725000,13.140000,13.140000,1462440
2006-12-24,26.280001,26.280001,12.700000,12.785000,12.785000,866326
2006-12-31,25.570000,25.570000,12.720000,13.365000,13.365000,1016896
2007-01-07,13.370000,14.650000,13.200000,14.550000,14.550000,3325202
2007-01-14,14.895000,14.900000,13.505000,14.105000,14.105000,2288696
2007-01-21,14.220000,15.325000,13.505000,15.130000,15.130000,4159224
2007-01-28,15.185000,15.950000,15.150000,15.950000,15.950000,2448930
2007-02-04,15.945000,15.995000,15.050000,15.785000,15.785000,1455366
2007-02-11,15.700000,15.995000,15.385000,15.755000,15.755000,1194502
2007-02-18,15.605000,16.985001,15.600000,16.985001,16.985001,2420326
2007-02-25,17.195000,17.325001,15.375000,16.285000,16.285000,3642602
2007-03-04,16.530001,17.674999,15.825000,17.315001,17.315001,3292002
2007-03-11,17.245001,18.850000,17.245001,18.035000,18.035000,3352630
2007-03-18,18.014999,18.700001,17.834999,18.655001,18.655001,2171060
2007-03-25,18.745001,18.785000,17.555000,18.275000,18.275000,2136594
2007-04-01,18.254999,37.860001,18.080000,37.860001,37.860001,997778
2007-04-08,37.860001,37.860001,18.004999,18.600000,18.600000,753168
2007-04-15,18.700001,18.889999,18.000000,18.070000,18.070000,1482816
2007-04-22,18.000000,19.305000,17.100000,18.690001,18.690001,2926632
2007-04-29,18.625000,36.500000,17.430000,17.855000,17.855000,1783746
2007-05-06,17.655001,17.889999,16.525000,17.625000,17.625000,1883570
2007-05-13,17.660000,18.150000,17.010000,17.530001,17.530001,1375468
2007-05-20,17.500000,18.209999,17.500000,17.875000,17.875000,1746306
2007-05-27,18.100000,18.900000,17.400000,18.725000,18.725000,2392726
2007-06-03,18.700001,19.000000,17.955000,18.245001,18.245001,1666194
2007-06-10,18.245001,18.825001,17.985001,18.750000,18.750000,1118750
2007-06-17,18.750000,19.145000,18.514999,19.000000,19.000000,1179398
2007-06-24,18.780001,19.695000,18.764999,19.575001,19.575001,1522326
2007-07-01,19.400000,20.665001,19.400000,20.010000,20.010000,1432224
2007-07-08,19.940001,20.760000,19.424999,20.695000,20.695000,2081130
2007-07-15,20.475000,22.400000,20.245001,21.700001,21.700001,2805888
2007-07-22,21.500000,23.250000,21.355000,22.754999,22.754999,4178944
2007-07-29,22.625000,25.389999,22.625000,23.605000,23.605000,3594962
2007-08-05,23.375000,23.495001,19.270000,20.945000,20.945000,4291514
2007-08-12,21.500000,23.350000,20.305000,21.280001,21.280001,3912516
2007-08-19,21.750000,23.490000,21.020000,23.100000,23.100000,2996888
2007-08-26,23.424999,23.730000,22.010000,22.785000,22.785000,2592336
2007-09-02,22.655001,23.020000,22.065001,22.170000,22.170000,1611354
2007-09-09,21.834999,22.325001,20.670000,21.385000,21.385000,1447094
2007-09-16,21.424999,22.745001,20.700001,22.635000,22.635000,1587686
2007-09-23,22.400000,24.870001,22.115000,23.950001,23.950001,2840074
2007-09-30,23.900000,24.745001,23.250000,24.400000,24.400000,2151284
2007-10-07,24.475000,24.750000,22.860001,23.500000,23.500000,2992478
2007-10-14,23.500000,26.820000,23.450001,25.965000,25.965000,3904372
2007-10-21,25.530001,28.889999,25.285000,28.065001,28.065001,3927150
2007-10-28,28.500000,29.344999,26.450001,27.650000,27.650000,2399156
2007-11-04,28.900000,29.750000,27.805000,27.924999,27.924999,3075412
2007-11-11,27.780001,28.500000,26.340000,27.150000,27.150000,3530158
2007-11-18,27.295000,27.834999,25.504999,26.610001,26.610001,2839490
2007-11-25,26.625000,30.490000,25.555000,29.754999,29.754999,2781388
2007-12-02,32.000000,32.994999,29.594999,30.600000,30.600000,1806010
2007-12-09,30.495001,32.785000,29.514999,32.785000,32.785000,2335898
2007-12-16,32.244999,33.430000,31.150000,31.709999,31.709999,2312514
2007-12-23,32.299999,65.699997,31.629999,33.500000,33.500000,647070
2007-12-30,33.165001,35.250000,31.754999,32.195000,32.195000,1833890
2008-01-06,32.000000,32.139999,26.330000,26.639999,26.639999,4117662
2008-01-13,26.500000,28.450001,25.570000,28.209999,28.209999,6779416
2008-01-20,27.780001,31.895000,21.750000,30.150000,30.150000,7790690
2008-01-27,29.245001,31.700001,28.510000,31.049999,31.049999,3869678
2008-02-03,31.049999,32.220001,29.795000,31.400000,31.400000,4116656
2008-02-10,31.400000,33.450001,30.850000,31.219999,31.219999,3811188
2008-02-17,31.500000,31.709999,28.049999,30.000000,30.000000,3502590
2008-02-24,29.990000,31.000000,27.525000,27.950001,27.950001,3016024
2008-03-02,27.735001,28.150000,25.250000,26.719999,26.719999,3526804
2008-03-09,26.590000,27.950001,26.045000,27.200001,27.200001,2994228
2008-03-16,26.395000,27.195000,23.555000,24.535000,24.535000,3973248
2008-03-23,49.070000,49.070000,25.000000,26.885000,26.885000,2831768
2008-03-30,26.879999,30.000000,26.879999,29.120001,29.120001,4476796
2008-04-06,29.450001,30.219999,28.320000,29.075001,29.075001,2529330
2008-04-13,28.639999,30.920000,28.420000,30.120001,30.120001,2149966
2008-04-20,30.670000,33.000000,29.790001,31.514999,31.514999,3857624
2008-04-27,31.725000,33.349998,30.250000,32.189999,32.189999,2520812
2008-05-04,32.005001,33.240002,31.250000,32.424999,32.424999,1875118
2008-05-11,32.424999,35.224998,32.424999,34.950001,34.950001,3109238
2008-05-18,34.755001,35.750000,30.245001,31.959999,31.959999,4480616
2008-05-25,31.504999,32.500000,30.799999,31.150000,31.150000,3916046
2008-06-01,30.940001,31.820000,29.754999,29.965000,29.965000,2723990
2008-06-08,29.500000,29.895000,27.320000,28.434999,28.434999,3803984
2008-06-15,28.740000,29.080000,27.014999,27.745001,27.745001,2469528
2008-06-22,27.855000,28.209999,26.549999,27.000000,27.000000,2586522
2008-06-29,27.000000,29.000000,27.000000,28.504999,28.504999,3979900
2008-07-06,28.905001,29.250000,27.795000,28.049999,28.049999,3424186
2008-07-13,28.174999,32.924999,27.674999,31.600000,31.600000,3915386
