id,id,date,text,reposts,comments,like
916,4190354914003594,2017-12-29,"<span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span>",87.0,143.0,3036.0
917,4190336551077138,2017-12-29,"恭贺《杜彦锋戏曲人物画展》取得圆满成功！<span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span> ",19.0,61.0,1870.0
918,4190206448069477,2017-12-29,"苦练七十二变，笑对八十一难！<span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[赞]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-6e88e6f51d.png"" style=""width:1em; height:1em;""/></span>//<a href='/n/Lhy离离'>@Lhy离离</a>：恭喜老师，大圣，你很适合红色衣服耶，生活是充满意义的，谢谢您跟我们分享你的生活，满满的正能量，刚毕业的我被全世界否定，大圣，给我充点能量吧<span class=""url-icon""><img alt=""[心]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[鲜花]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f9c28c70ef.png"" style=""width:1em; height:1em;""/></span>",32.0,104.0,2537.0
919,4190203889910347,2017-12-29,"恭祝我的好朋友、好兄弟 <a href='/n/何家勁kennyho'>@何家勁kennyho</a> 先生生日快乐！愿你在影视剧中继续塑造更多更好的经典艺术形象，我们携手努力找机会再次合作。<span class=""url-icon""><img alt=""[蛋糕]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_dangao-a3a218d74a.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span> 剧照摄影：<a href='/n/光影先生1981'>@光影先生1981</a> <a data-url=""http://t.cn/RImfOMC"" href=""https://m.weibo.cn/p/index?containerid=231193c682615a1ff1072db4888661783a912a&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">电视剧《新燕子李三》片头曲《我错了吗》MV</span></a> ",136.0,364.0,8242.0
920,4190058266975380,2017-12-28,"<span class=""url-icon""><img alt=""[赞]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-6e88e6f51d.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span>//<a href='/n/易仁张醒植'>@易仁张醒植</a>：吴承恩，伟大的文学家。易儒释道医武术绘画音律歌词曲赋等，无所不通，无所不精。应该受到世人尊重。",60.0,80.0,2107.0
921,4189993037436562,2017-12-28,"<span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span>🙏",94.0,212.0,2411.0
922,4189480447570233,2017-12-27,"今天特以此纪录片纪念我的师父一诚大师，弟子养空祈愿师父不舍娑婆，乘愿再来！ <a data-url=""http://t.cn/RH5Ty4G"" href=""https://m.weibo.cn/p/index?containerid=2304443e4da195d0378a055187ca0323ea6dc5&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">六小龄童的秒拍视频</span></a> ",243.0,236.0,4765.0
923,4189338420142860,2017-12-26,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26q%3D%23%E5%9B%BD%E5%89%A7%E7%9B%9B%E5%85%B8%23%26t%3D10&isnewpage=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class=""surl-text"">#国剧盛典#</span></a> 名只能躁动一时，戏却能铸就一生！元旦晚上19:30分 <a href='/n/安徽卫视'>@安徽卫视</a>  <span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span>",3079.0,179.0,2619.0
924,4189327661955908,2017-12-26,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26q%3D%23%E5%9B%BD%E5%89%A7%E7%9B%9B%E5%85%B8%23%26t%3D10&isnewpage=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class=""surl-text"">#国剧盛典#</span></a> 元旦晚上不见不散<span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span>",62.0,157.0,2561.0
925,4189235265539608,2017-12-26,"在我主演的电视剧《吴承恩与西游记》中 <a href='/n/演员孙涛'>@演员孙涛</a> 饰演明代状元沈坤，今天是你的生日，祝“沈坤”老弟生日快乐！希望你今后的演艺道路越走越宽，塑造出更多光彩照人的艺术形象，也希望我们有 机会继续合作新作品！<a href='/n/光影先生1981'>@光影先生1981</a> <span class=""url-icon""><img alt=""[蛋糕]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_dangao-a3a218d74a.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span> ",36.0,169.0,4289.0
926,4189131976539560,2017-12-26,"愿北京荀慧生故居早日开放 <a href='/n/北京西城'>@北京西城</a> <a href='/n/文化北京'>@文化北京</a> <a href='/n/娄宇健'>@娄宇健</a>  <a data-url=""http://t.cn/RH41E4N"" href=""http://blog.sina.com.cn/s/blog_483521db0102x69d.html?ref=weibocard&from=1110006030&weiboauthoruid=1211441627&sinainternalbrowser=topnav&share_menu=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">愿北京荀慧生故居早日开放</span></a> ",42.0,86.0,2996.0
927,4189130554140233,2017-12-26,"发表了博文《愿北京荀慧生故居早日开放》8月1日中共中央宣传部、教育部、财政部、文化部发布了《关于戏曲进校园的实施意见》，让青少年了解中国传统文化，校园是传播以京剧为代表的国粹艺术的最有说服力的场所，希<a data-url=""http://t.cn/RH41hLo"" href=""http://blog.sina.com.cn/s/blog_483521db0102x69d.html?ref=weibocard&from=1110006030&weiboauthoruid=1211441627&sinainternalbrowser=topnav&share_menu=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">愿北京荀慧生故居早日开放</span></a> ",24.0,35.0,1856.0
928,4189117782941423,2017-12-26,"今天是开国领袖毛泽东主席124周年诞辰日，他是熟读《西游记》的读者，1961年11月17日观看了由我父亲六龄童、伯父七龄童、二哥小六龄童等艺术家们演出的绍剧舞台剧《孙悟空三打白骨精》后写下 了诗词《七律·和郭沫若同志》。我们永远怀念他老人家，一代伟人永远活在人民的心中！愿我们的祖国早日实现伟 ...<a href=""/status/4189117782941423"">全文</a>",402.0,667.0,7583.0
929,4188616533629724,2017-12-24,"上海的灵石路和沪太路都有花鸟和品石市场，浏览也是收获……<span class=""url-icon""><img alt=""[嘻嘻]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-ce63ce2629.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span> ",28.0,162.0,4217.0
930,4188458907557797,2017-12-24,"<span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span>",97.0,94.0,2657.0
931,4188092628381635,2017-12-23,"<span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span>🙏🙏🙏",129.0,89.0,2551.0
932,4188034478119198,2017-12-23,"<span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span>🙏🙏🙏",224.0,342.0,5283.0
933,4188025481665561,2017-12-23,"今天是我的第三任师父 <a href='/n/迟重瑞--人生只做一事又何妨'>@迟重瑞--人生只做一事又何妨</a> 先生的生日，他与我亦师亦友，出身于京剧世家，能歌善演，是我们戏里的师父、生活中的兄弟，他在《西游记》续集中与我互换身份扮演的孙悟空令观众看到了他演技的精湛，在此祝愿迟重瑞先生生日快乐，吉祥平安！<span class=""url-icon""><img alt=""[蛋糕]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_dangao-a3a218d74a.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[礼物]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_liwu-6cd67ad993.png"" style=""width:1em; height:1em;""/></span>🙏 ",267.0,797.0,12792.0
934,4187840822729673,2017-12-22,"今天上午专程应邀参观在 <a href='/n/上海刘海粟美术馆'>@上海刘海粟美术馆</a> 举办的“刘亨、杜海军美术作品展”，为我的好友、著名画家刘亨先生其人物、山水、花鸟画大作鼓与呼，展品神形兼备，意境深远……<span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span>🙏 ",36.0,144.0,3430.0
935,4187715358871312,2017-12-22,"今天是农历十一月初五，是汉传佛教西天灵山斗战胜佛诞生纪念日，有待专家来考证真伪。福建、广东等不少地区认为农历十月十二在是齐天大圣的诞生日，闽北、闽西北等很多地方都有齐天大圣庙，家家户户都供奉有孙悟空像，我在台湾的水濂宫参拜过齐天大圣像，东南亚的新加坡、马来西亚等国家也有齐天大圣庙 ...<a href=""/status/4187715358871312"">全文</a>",82.0,262.0,4344.0
936,4187669561149829,2017-12-22,"冬至吃饺子啦！<span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span> ",278.0,825.0,18497.0
937,4187488639438788,2017-12-21,"上海站“大师伴我行”公益讲座今天上午、下午分别走进：上海外国语大学尚阳外国语学校、上海黄浦一中心世博小学，与师生共享西游文化的永恒魅力<span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span>🙏 <a href='/n/六小龄童图书签名店'>@六小龄童图书签名店</a> <a href='/n/贰零壹陆影视传媒'>@贰零壹陆影视传媒</a> <a href='/n/儒意影业'>@儒意影业</a> <a href='/n/行走的禅文化'>@行走的禅文化</a> <a href='/n/一品行的微博'>@一品行的微博</a> ",46.0,156.0,2838.0
938,4187369525810431,2017-12-21,"痛悼师父一诚大师 🙏🙏🙏<span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span><a data-url=""http://t.cn/RTr8WKr"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked6acf6e7c?url=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzAwMDAzOTAyMQ%3D%3D%26mid%3D2653145868%26idx%3D1%26sn%3D3c4e0498cd3fd2d9d5f4d83cf026a43b&share_menu=1&sinainternalbrowser=topnav&mid=4187369525810431&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzAwMDAzOTAyMQ%3D%3D%26mid%3D2653145868%26idx%3D1%26sn%3D3c4e0498cd3fd2d9d5f4d83cf026a43b"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">六小龄童痛悼佛教师父一诚大师</span></a> ",64.0,372.0,4595.0
939,4187355562839649,2017-12-21,"今晚2+1：我为西游而来（下）<a href='/n/贰零壹陆影视传媒'>@贰零壹陆影视传媒</a> <a href='/n/儒意影业'>@儒意影业</a> <a href='/n/一品行的微博'>@一品行的微博</a> <a href='/n/行走的禅文化'>@行走的禅文化</a> <a href='/n/今晚2加1官博'>@今晚2加1官博</a> <a data-url=""http://t.cn/RTrfNsX"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked8117466a?luicode=10000011&lfid=1076031211441627&u=https%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fc0522yt9uts.html"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">网页链接</span></a> ",17.0,50.0,1675.0
940,4187355243933559,2017-12-21,"今晚2+1：我为西游而来（上）<a href='/n/贰零壹陆影视传媒'>@贰零壹陆影视传媒</a> <a href='/n/儒意影业'>@儒意影业</a> <a href='/n/一品行的微博'>@一品行的微博</a> <a href='/n/行走的禅文化'>@行走的禅文化</a> <a href='/n/今晚2加1官博'>@今晚2加1官博</a> <a data-url=""http://t.cn/RTmDytp"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked5ea291e8?luicode=10000011&lfid=1076031211441627&u=https%3A%2F%2Fv.qq.com%2Fx%2Fpage%2Fu05211anp27.html"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">网页链接</span></a> ",13.0,48.0,1495.0
941,4187311526996470,2017-12-21,"痛惜我的师父、一代佛学大师一诚长老一期报尽 ，双林潜影，世缘已毕，安详示寂，他的仙逝是中国乃至世界佛教文化的巨大损失，祈愿师父不舍娑婆，乘愿再来！弟子养空顿首。<span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span>🙏🙏🙏 ",152.0,684.0,14873.0
942,4187156227899754,2017-12-20,"上海六小龄童艺术馆的“前世今生”：奉贤区海湾旅游渡假区 <a href='/n/上海奉贤发布'>@上海奉贤发布</a> <a href='/n/上海海湾旅游'>@上海海湾旅游</a> <span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span> <a data-url=""http://t.cn/RT1RR3i"" target=""_blank"" href=""https://weibo.cn/sinaurl/blockedd89fa262?url=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzA5MjU3MDkwNw%3D%3D%26mid%3D2653519571%26idx%3D1%26sn%3De18d3adf177211f9dc943c66d6ff2c9b&share_menu=1&sinainternalbrowser=topnav&mid=4187156227899754&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzA5MjU3MDkwNw%3D%3D%26mid%3D2653519571%26idx%3D1%26sn%3De18d3adf177211f9dc943c66d6ff2c9b"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">【玩转海湾】“海湾宝藏”系列——你了解六小龄童艺术馆的“前世今生”么？</span></a> ",32.0,126.0,2840.0
943,4187076821981152,2017-12-20,"扫墓<span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span>浙江省绍兴市上虞区称山：这里有我的先贤、先祖与亲人……我们六个同胞兄弟姐妹等专程到此齐聚祭拜<span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span>🙏🙏🙏 <a href='/n/上虞发布'>@上虞发布</a> <a href='/n/上虞在线'>@上虞在线</a> ",45.0,331.0,4377.0
944,4187075442456860,2017-12-20,<a href='/n/贰零壹陆影视传媒'>@贰零壹陆影视传媒</a> <a href='/n/儒意影业'>@儒意影业</a> <a href='/n/一品行的微博'>@一品行的微博</a> <a href='/n/行走的禅文化'>@行走的禅文化</a>,21.0,47.0,1415.0
945,4187043464322528,2017-12-20,"又要到我出生地大上海啦……<span class=""url-icon""><img alt=""[嘻嘻]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-ce63ce2629.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span>🙏<a data-url=""http://t.cn/RT3PnOq"" target=""_blank"" href=""https://weibo.cn/sinaurl/blockedcb369149?url=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzAwMDAzOTAyMQ%3D%3D%26mid%3D2653145834%26idx%3D3%26sn%3Df7c3288704682d04424407b287e6b283&share_menu=1&sinainternalbrowser=topnav&mid=4187043464322528&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzAwMDAzOTAyMQ%3D%3D%26mid%3D2653145834%26idx%3D3%26sn%3Df7c3288704682d04424407b287e6b283"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">六小龄童将于12月21日再次前往上海开展西游文化校园行活动</span></a> ",30.0,149.0,3799.0
946,4186785434682801,2017-12-19,"<span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span>",100.0,508.0,4454.0
947,4186769497314099,2017-12-19,"“大师伴我行”公益讲座今天走进国家历史文化名城：苏州的平江小学、横泾实验小学<span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span><a href='/n/六小龄童图书签名店'>@六小龄童图书签名店</a> <a href='/n/贰零壹陆影视传媒'>@贰零壹陆影视传媒</a> <a href='/n/儒意影业'>@儒意影业</a> <a href='/n/行走的禅文化'>@行走的禅文化</a> <a href='/n/一品行的微博'>@一品行的微博</a> <a href='/n/机械工业出版社'>@机械工业出版社</a> ",34.0,135.0,2864.0
948,4186725423678282,2017-12-19,"今晚辽宁电视台北方频道21:15-21:45《今晚2+1》播出《我为“西游”而来》，次日16:11-16:41重播<span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span>🙏 <a href='/n/贰零壹陆影视传媒'>@贰零壹陆影视传媒</a> <a href='/n/儒意影业'>@儒意影业</a> <a href='/n/一品行的微博'>@一品行的微博</a> <a href='/n/行走的禅文化'>@行走的禅文化</a> <a href='/n/今晚2加1官博'>@今晚2加1官博</a> <a data-url=""http://t.cn/RTEqMZZ"" target=""_blank"" href=""https://weibo.cn/sinaurl/blockedc29b64ad?url=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzI1NzU2OTI1NA%3D%3D%26mid%3D2247485495%26idx%3D2%26sn%3Debff4d51b2995d230e4b6a1c57cefac1&share_menu=1&sinainternalbrowser=topnav&mid=4186725423678282&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzI1NzU2OTI1NA%3D%3D%26mid%3D2247485495%26idx%3D2%26sn%3Debff4d51b2995d230e4b6a1c57cefac1"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">今晚预告 | 六小龄童：我为“西游”而来</span></a> ",29.0,102.0,1956.0
949,4186640803652083,2017-12-19,谢谢支持与关注，我们一定会努力做好这部电影！//<a href='/n/白宫发盐人'>@白宫发盐人</a>：很多人都说欠谁谁的一张电影票，我说整个华人都欠章老师的美猴王一张电影票，大家没意见吧？,47.0,187.0,2411.0
